,id,username,created_at,date,tweet,language,hashtags,cashtags,link,urls,photos,video,thumbnail,nlikes,nreplies,nretweets
878,1509553231063617536,KelleyBlueBook,1648740511000.0,2022-03-31 23:28:31,"Mercedes' AMG performance shop is 55 years old this year. To celebrate, they've designed a special edition of the famed Mercedes-Benz G-Class. Only 55 will be sold.  https://t.co/fcPOJCrgRK  https://t.co/lqLPsTRv0i",en,[],[],https://twitter.com/KelleyBlueBook/status/1509553231063617536,['https://www.kbb.com/car-news/amg-celebrates-55th-birthday-with-special-edition-g-wagon/?LNX=SOMEDTWGENPOST'],['https://pbs.twimg.com/media/FPMCkTAXsAEPxON.jpg'],1,https://pbs.twimg.com/media/FPMCkTAXsAEPxON.jpg,1,0,1
879,1509549310140104719,MercedesBenz,1648739576000.0,2022-03-31 23:12:56,"@daniel_kassab @MercedesBenzUSA Hi Daniel, thanks for reaching out. We're very sorry to hear of your experience so far. Please send us a private message with your full name, address, phone number, email address, VIN and license plate number so we can get this resolved for you. Thanks in advance.",en,[],[],https://twitter.com/MercedesBenz/status/1509549310140104719,[],[],0,,0,0,0
880,1509548875085922304,WhatsOnStage,1648739472000.0,2022-03-31 23:11:12,"In photos: Kerry Ellis, Carly Mercedes Dyer and Bonnie Langford launch Anything Goes  https://t.co/IQtPYLNTph  https://t.co/JPrhrxKBVI",en,[],[],https://twitter.com/WhatsOnStage/status/1509548875085922304,['https://www.whatsonstage.com/london-theatre/news/kerry-ellis-carly-mercedes-dyer-bonnie-anything-go_56223.html?utm_source=twitter&utm_medium=social&utm_campaign=31March2022'],['https://pbs.twimg.com/media/FPL9fzVXEAogxe5.jpg'],1,https://pbs.twimg.com/media/FPL9fzVXEAogxe5.jpg,37,1,3
884,1509546076595912706,SkySportsF1,1648738805000.0,2022-03-31 23:00:05,🚨 It's 𝓾𝓷𝓿𝓮𝓲𝓵𝓲𝓷𝓰 time! 🚨  Here's a look at the brand new Mercedes GT3 that will be used by Sky Tempesta Racing this year...  👀👇  Watch the Mercedes GT3 in action at Imola this Sunday at 1.30pm on Sky Sports F1!  https://t.co/IuPzB498gM,en,[],[],https://twitter.com/SkySportsF1/status/1509546076595912706,[],[],1,https://pbs.twimg.com/media/FPLLkueXoAkK9sn.jpg,264,5,13
888,1509542433444573190,MercedesBenzUSA,1648737936000.0,2022-03-31 22:45:36,It’s all about driving with power. Mercedes-Benz. Proud Global Partner of @TheMasters. #TheMasters  https://t.co/m1avQT25B8,en,['themasters'],[],https://twitter.com/MercedesBenzUSA/status/1509542433444573190,[],[],1,https://pbs.twimg.com/ext_tw_video_thumb/1509542313265090560/pu/img/S_cfc5zqeazW2gWC.jpg,254,11,33
889,1509542280767721485,TheNorthernEcho,1648737900000.0,2022-03-31 22:45:00,Police release image of man killed in crash following police chase of Mercedes  https://t.co/7ovEBgrjlj,en,[],[],https://twitter.com/TheNorthernEcho/status/1509542280767721485,['https://www.thenorthernecho.co.uk/news/20034957.police-reveal-name-man-killed-middlesbrough-crash/'],[],0,,0,0,0
890,1509541530016821251,MercedesBenzInd,1648737721000.0,2022-03-31 22:42:01,"And here comes one more❤️ Mercedes-Benz yet again wins the ""Premium Luxury Sedan of the Year"" award. @CARIndia We are overwhelmed ☺️   #CarIndiaAwards #MercedesBenzIndia  https://t.co/GSBbd97w0X",en,"['carindiaawards', 'mercedesbenzindia']",[],https://twitter.com/MercedesBenzInd/status/1509541530016821251,[],['https://pbs.twimg.com/media/FPL3wTsaAAMqQpS.jpg'],1,https://pbs.twimg.com/media/FPL3wTsaAAMqQpS.jpg,16,0,1
893,1509537561244585986,aron_hyman,1648736775000.0,2022-03-31 22:26:15,BREAKING: Hawks and US Secret Service arrest 7 people linked to a Nigerian fraud syndicate in Johannesburg on Thursday. 3 South Africans amng those arrested. Several luxury vehicles also seized including a Mercedes Benz G63 AMG allegedly bought with proceeds of crime. @TimesLIVE,en,[],[],https://twitter.com/aron_hyman/status/1509537561244585986,[],[],0,,3438,252,1623
897,1509531016582479880,MBSwitzerland,1648735214000.0,2022-03-31 22:00:14,The new S-Class Sedan with optional E-ACTIVE BODY CONTROL suspension offers an extraordinarily high level of ride comfort so you can arrive anywhere feeling relaxed.    https://t.co/5KYGP1qsb8 📸 by Boris Jelinek with Dilara Salim for #MBcreator #SClass #MercedesBenz  https://t.co/Iz9McLoB9e,en,"['mbcreator', 'sclass', 'mercedesbenz']",[],https://twitter.com/MBSwitzerland/status/1509531016582479880,['http://mb4.me/SCL_S_CH'],"['https://pbs.twimg.com/media/FPLuctkVkAYS7W3.jpg', 'https://pbs.twimg.com/media/FPLudE2VgAEDuci.jpg', 'https://pbs.twimg.com/media/FPLudYYVsA0ht9q.jpg']",1,https://pbs.twimg.com/media/FPLuctkVkAYS7W3.jpg,4,0,0
898,1509530968561893378,AutoExpress,1648735203000.0,2022-03-31 22:00:03,NEWS: The upcoming Mercedes GLC has been spied undergoing winter testing…&gt;&gt;  https://t.co/v2Wtj9tkA2  https://t.co/zspzw9C3la,en,[],[],https://twitter.com/AutoExpress/status/1509530968561893378,['https://aex.ae/3IL5k3G'],['https://pbs.twimg.com/media/FPK3yqSXsAMJUWG.jpg'],1,https://pbs.twimg.com/media/FPK3yqSXsAMJUWG.jpg,6,0,0
900,1509528350204735491,CRGSimon,1648734579000.0,2022-03-31 21:49:39,Funny how everyone just assumed that mercedes would be on top again because they nailed one set of regulations. Remember they weren't the sole front runner in the v8 era and f1 is too competitive to just stay on top forever. It had to come eventually,en,[],[],https://twitter.com/CRGSimon/status/1509528350204735491,[],[],0,,80,4,0
902,1509527432608600064,IndySport,1648734360000.0,2022-03-31 21:46:00,"Mercedes must ‘regroup’ ahead of Australian Grand Prix, say team bosses   https://t.co/9tofSJPOEl",en,[],[],https://twitter.com/IndySport/status/1509527432608600064,['https://www.independent.co.uk/f1/mercedes-f1-australian-grand-prix-b2048204.html'],[],0,,0,0,2
905,1509523658821279749,Motor_Sport,1648733460000.0,2022-03-31 21:31:00,"Switching from Ferrari to Mercedes for this year's GT World Challenge Europe season, Sky Tempesta Racing is aiming to deliver off-track just as much as on it  https://t.co/XPPX8STfcW",en,[],[],https://twitter.com/Motor_Sport/status/1509523658821279749,['https://bit.ly/3DpmLWB'],[],0,,4,0,0
907,1509522761672282121,TheSun_NI,1648733246000.0,2022-03-31 21:27:26,Inside Putin crony’s seized £550k Mercedes limo that can survive a BOMB attack  https://t.co/y6lA3v8sgR,en,[],[],https://twitter.com/TheSun_NI/status/1509522761672282121,['https://www.thesun.ie/news/8587701/alisher-usmanov-mercedes-maybach-armoured-supercar/?utm_term=Autofeed&utm_medium=Social&utm_source=Twitter#Echobox=1648731735'],[],0,,0,0,0
909,1509518966858911754,MB_Press,1648732341000.0,2022-03-31 21:12:21,"Success in Sicily with three different racing cars: 100 years ago, #Mercedes won the famous road race #TargaFlorio with the Mercedes 115 PS Grand-Prix racing car. It also was the debut of #MercedesBenz racing cars with compressor engines. #MBClassic  https://t.co/bK1pfKsops",en,"['mercedes', 'targaflorio', 'mercedesbenz', 'mbclassic']",[],https://twitter.com/MB_Press/status/1509518966858911754,['https://media.mercedes-benz.com/article/5401d32c-0839-444e-9a99-c9267ba47d1d'],[],0,,11,0,3
910,1509518052387434502,SunArsenal,1648732123000.0,2022-03-31 21:08:43,Inside Putin crony and ex-Arsenal shareholder’s seized £550k Mercedes armoured limo that can survive a BOMB attack  https://t.co/17cIn0ZUS5,en,[],[],https://twitter.com/SunArsenal/status/1509518052387434502,['https://www.thesun.co.uk/news/18120765/alisher-usmanov-mercedes-maybach-armoured-supercar/'],[],0,,8,0,0
911,1509517425456341010,SunEverton,1648731974000.0,2022-03-31 21:06:14,Inside Putin crony and ex-Arsenal shareholder’s seized £550k Mercedes armoured limo that can survive a BOMB attack  https://t.co/jliXIzqUtt,en,[],[],https://twitter.com/SunEverton/status/1509517425456341010,['https://www.thesun.co.uk/news/18120765/alisher-usmanov-mercedes-maybach-armoured-supercar/'],[],0,,0,0,0
914,1509508558404079632,therealautoblog,1648729860000.0,2022-03-31 20:31:00,"The Mercedes EQS puts on a real light show. And this is just scratching the surface, really.  https://t.co/abHf78ThEY",en,[],[],https://twitter.com/therealautoblog/status/1509508558404079632,[],[],1,https://pbs.twimg.com/media/FPHmhOxXIAAXlX-.jpg,22,1,2
917,1509508308490612739,SkySportsF1,1648729800000.0,2022-03-31 20:30:00,"Sky Tempesta Racing are 𝙗𝙖𝙘𝙠! ✨  This year, the team are racing in the brand new Mercedes GT3 and compete against nine-time grand prix motorcycle legend, Valentino Rossi.  Catch the race this Sunday live from Imola at 1.30pm on Sky Sports F1 to see who comes out on top! 👀  https://t.co/48fvCf7OCD",en,[],[],https://twitter.com/SkySportsF1/status/1509508308490612739,[],['https://pbs.twimg.com/media/FPLIDoiXMAMMnG6.jpg'],1,https://pbs.twimg.com/media/FPLIDoiXMAMMnG6.jpg,190,0,16
921,1509507204184948743,CapitalNENews,1648729537000.0,2022-03-31 20:25:37,Police say officers had attempted to stop a speeding Mercedes prior to the collision. The incident has been referred to the IOPC #CapitalReports,en,['capitalreports'],[],https://twitter.com/CapitalNENews/status/1509507204184948743,[],[],0,,0,0,0
922,1509506982058860551,CapitalNENews,1648729484000.0,2022-03-31 20:24:44,Police have named the man killed in a collision in Middlesbrough on Tuesday as Malik Ameer Abbas. The 32 year old driver of the Mercedes Malik was in remains in a critical condition in hospital #Capitalreports  https://t.co/FDghlo81Jc,en,['capitalreports'],[],https://twitter.com/CapitalNENews/status/1509506982058860551,[],['https://pbs.twimg.com/media/FPLYXDlXIAcCfN0.jpg'],1,https://pbs.twimg.com/media/FPLYXDlXIAcCfN0.jpg,0,1,0
923,1509506618018328586,GigiGraciette,1648729397000.0,2022-03-31 20:23:17,NOW: @LAPDDevonshire continues investigation into robbery of 7-11 on Devonshire i. Chatsworth. Suspects are three masked men who took off in new model Mercedes Benz. Clerk very shaken but unhurt. @foxla  https://t.co/w8HzhW6AQr,en,[],[],https://twitter.com/GigiGraciette/status/1509506618018328586,[],['https://pbs.twimg.com/media/FPLYQ_5VcAkIdIu.jpg'],1,https://pbs.twimg.com/media/FPLYQ_5VcAkIdIu.jpg,13,3,2
924,1509506443703160832,HeartNENews,1648729356000.0,2022-03-31 20:22:36,Police say officers had attempted to stop a speeding Mercedes prior to the collision. The incident has been referred to the IOPC #HeartNews,en,['heartnews'],[],https://twitter.com/HeartNENews/status/1509506443703160832,[],[],0,,0,0,0
925,1509506152870068236,HeartNENews,1648729286000.0,2022-03-31 20:21:26,The 32 year old driver of the Mercedes is in a critical condition in James Cook University hospital,en,[],[],https://twitter.com/HeartNENews/status/1509506152870068236,[],[],0,,0,1,0
928,1509503338827689987,MirrorSport,1648728615000.0,2022-03-31 20:10:15,It's not been the best of starts to the new season for Mercedes 😬  https://t.co/ALxVq08fMw,en,[],[],https://twitter.com/MirrorSport/status/1509503338827689987,[],[],1,https://pbs.twimg.com/amplify_video_thumb/1509502872995651584/img/bbvqD-_X_1OC0d30.jpg,11,0,1
929,1509498290324185093,GigiGraciette,1648727412000.0,2022-03-31 19:50:12,Thankfully 7-Eleven clerk was not injured.  Described three masked suspects who took off in a dark colored newer model Mercedes Benz.  Wondering if connected to the crime spree this week when five 7-11’s were robbed in span of few hours. @FOXLA,en,[],[],https://twitter.com/GigiGraciette/status/1509498290324185093,[],[],0,,14,3,2
936,1509491650279899138,MercedesBenzInd,1648725829000.0,2022-03-31 19:23:49,The new Mercedes-Maybach S-Class carves a scintillating symphony of design and engineering. Watch as @anaita_adajania experiences the ultimate form of sophisticated luxury in our latest.  @VOGUEIndia #MercedesMaybach #SClass #SophisticatedLuxury #MercedesBenzIndia  https://t.co/u137D7PvMW,en,"['mercedesmaybach', 'sclass', 'sophisticatedluxury', 'mercedesbenzindia']",[],https://twitter.com/MercedesBenzInd/status/1509491650279899138,[],[],1,https://pbs.twimg.com/ext_tw_video_thumb/1509490831400792072/pu/img/bTT40Ue_vsTAOP93.jpg,9,1,3
