,id,username,geo,created_at,date,tweet,language,hashtags,cashtags,link,urls,photos,video,nlikes,nreplies,nretweets
33,1.51E+18,InfjHeartchakra,USA,1.65E+12,2022-09-04T11:32:00Z,"@BenStiller All I have to say is thank god the baby was not in that 80-something Volkswagen Rabbit with crazy Clara lululemon witch! That car can handle, but that baby wouldn’t have made it! 😳",en,[],[],https://twitter.com/InfjHeartchakra/status/1512634630918352896,[],[],0,5,0,0
34,1.51E+18,VDubRadio,UK,1.65E+12,2022-09-04T11:17:00Z,Now Playing on VDubRadio: Degrees Of Motion - Shine On - Tune in now at  https://t.co/L4pznrdqTe or click here:  https://t.co/2EDG4rFldf  #vdubradio #internetradio #volkswagen #vw #vwbeetle #vwcamper #vdub #volkswagen #camper #camping #music,en,"['vdubradio', 'internetradio', 'volkswagen', 'vw', 'vwbeetle', 'vwcamper', 'vdub', 'volkswagen', 'camper', 'camping', 'music']",[],https://twitter.com/VDubRadio/status/1512630764474613766,"['http://VDubRadio.com', 'https://s2.radio.co/s6fb3318ac/listen']",[],0,0,0,0
35,1.51E+18,Uyghur_Oghly,USA,1.65E+12,2022-09-04T11:01:00Z,"BMW, Volkswagen Suppliers Face Scrutiny Over Ties to #UyghurGenocide   There is NO “Xinjiang”, it’s called #EastTurkistan, occupied by #China with Russia’s aid   https://t.co/sD601kHjd4",en,"['uyghurgenocide', 'eastturkistan', 'china']",[],https://twitter.com/Uyghur_Oghly/status/1512626783404797954,['https://www.bloomberg.com/news/articles/2022-04-08/bmw-volkswagen-suppliers-face-scrutiny-over-ties-to-xinjiang'],[],0,2,0,0
36,1.51E+18,VDubRadio,France,1.65E+12,2022-09-04T10:12:00Z,Now Playing on VDubRadio: VDubRadio - RadioAd6 - Tune in now at  https://t.co/L4pznrdqTe or click here:  https://t.co/2EDG4rFldf  #vdubradio #internetradio #volkswagen #vw #vwbeetle #vwcamper #vdub #volkswagen #camper #camping #music,en,"['vdubradio', 'internetradio', 'volkswagen', 'vw', 'vwbeetle', 'vwcamper', 'vdub', 'volkswagen', 'camper', 'camping', 'music']",[],https://twitter.com/VDubRadio/status/1512614418143719435,"['http://VDubRadio.com', 'https://s2.radio.co/s6fb3318ac/listen']",[],0,0,0,0
37,1.51E+18,TJ1208,USA,1.65E+12,2022-09-04T10:08:00Z,@WyattJohnson48 @iKolby @_morganclark @VW @vwcares That’s it after seeing this tweet you have lost a customer @vw I’m returning my brand new 2022 I bought yesterday smh,en,[],[],https://twitter.com/TJ1208/status/1512613355814596614,[],[],0,2,1,0
38,1.51E+18,VDubRadio,France,1.65E+12,2022-09-04T09:09:00Z,Now Playing on VDubRadio: VDubRadio - Join the VDubRadio Lounge (FX) - Tune in now at  https://t.co/L4pznrdqTe or click here:  https://t.co/2EDG4rFldf  #vdubradio #internetradio #volkswagen #vw #vwbeetle #vwcamper #vdub #volkswagen #camper #camping #music,en,"['vdubradio', 'internetradio', 'volkswagen', 'vw', 'vwbeetle', 'vwcamper', 'vdub', 'volkswagen', 'camper', 'camping', 'music']",[],https://twitter.com/VDubRadio/status/1512598621987999750,"['http://VDubRadio.com', 'https://s2.radio.co/s6fb3318ac/listen']",[],0,0,0,0
39,1.51E+18,manonafence,Germany,1.65E+12,2022-09-04T09:07:00Z,"ooo one could drive them through the Pyrenées on two wheels, a volkswagen beetle would have turned over. was a lovely car...",en,[],[],https://twitter.com/manonafence/status/1512597949922131968,[],[],0,2,0,0
40,1.51E+18,Zaf9981,UK,1.65E+12,2022-09-04T08:52:00Z,"@MMCrypto Same, I also see Elon Musk selling Tesla to buy Volkswagen and Mercedes Benz this month.",en,[],[],https://twitter.com/Zaf9981/status/1512594380363862019,[],[],0,1,0,1
41,1.51E+18,tdhawkinson1,USA,1.65E+12,2022-09-04T08:23:00Z,@jordijoints Backseat of a Volkswagen!?,en,[],[],https://twitter.com/tdhawkinson1/status/1512587053376196614,[],[],0,0,0,0
42,1.51E+18,VDubRadio,UK,1.65E+12,2022-09-04T08:07:00Z,"Now Playing on VDubRadio: Calvin Harris, Ayah Marar - Thinking About You (feat. Ayah Marar) - Tune in now at  https://t.co/L4pznrdqTe or click here:  https://t.co/2EDG4rFldf  #vdubradio #internetradio #volkswagen #vw #vwbeetle #vwcamper #vdub #volkswagen #camper #camping #music",en,"['vdubradio', 'internetradio', 'volkswagen', 'vw', 'vwbeetle', 'vwcamper', 'vdub', 'volkswagen', 'camper', 'camping', 'music']",[],https://twitter.com/VDubRadio/status/1512582903598923783,"['http://VDubRadio.com', 'https://s2.radio.co/s6fb3318ac/listen']",[],0,1,0,0
43,1.51E+18,nonkelpier,France,1.65E+12,2022-09-04T07:39:00Z,Volkswagen Over The Air Software Upgrade May Require A Dealer Visit  https://t.co/aT3LBIDbT7 via @cleantechnica,en,[],[],https://twitter.com/nonkelpier/status/1512576005571031043,['https://cleantechnica.com/2022/04/08/volkswagen-over-the-air-software-upgrade-may-require-a-dealer-visit/'],[],0,0,0,0
44,1.51E+18,VDubRadio,UK,1.65E+12,2022-09-04T07:03:00Z,Now Playing on VDubRadio: Deekline - Be Happy - VIP - Tune in now at  https://t.co/L4pznrdqTe or click here:  https://t.co/2EDG4rFldf  #vdubradio #internetradio #volkswagen #vw #vwbeetle #vwcamper #vdub #volkswagen #camper #camping #music,en,"['vdubradio', 'internetradio', 'volkswagen', 'vw', 'vwbeetle', 'vwcamper', 'vdub', 'volkswagen', 'camper', 'camping', 'music']",[],https://twitter.com/VDubRadio/status/1512566839716593669,"['http://VDubRadio.com', 'https://s2.radio.co/s6fb3318ac/listen']",[],0,0,0,0
45,1.51E+18,FengqinDeng,USA,1.65E+12,2022-09-04T06:51:00Z,@meMRoj2 @Opel @TCSanayi @Citroen @volvocars @ScuderiaFerrari @BMW @Nissan @renault_fr @PeugeotFR @Lexus @Toyota @Ford @VW @AudiOfficial @Bugatti @Togg2022 @mguercankarakas Are you a car designer?,en,[],[],https://twitter.com/FengqinDeng/status/1512563692113915904,[],[],0,0,0,0
46,1.51E+18,D2_CHC,USA,1.65E+12,2022-09-04T05:43:00Z,@FullContactMTWF Head the size of a Volkswagen,en,[],[],https://twitter.com/D2_CHC/status/1512546816079847434,[],[],0,0,0,0
47,1.51E+18,Cyberwest,UK,1.65E+12,2022-09-04T05:41:00Z,@wyldcdn Volkswagen disagrees with you too:  https://t.co/ygNqEgNI31,en,[],[],https://twitter.com/Cyberwest/status/1512546146685751309,['https://www.volkswagenag.com/en/news/stories/2020/03/battery-or-fuel-cell--that-is-the-question.html#'],[],0,0,1,0
48,1.51E+18,telebusiness,France,1.65E+12,2022-09-04T05:28:00Z,Volkswagen's plan to focus on more profitable vehicles and the electric push risks pricing the middle classes out of motoring   https://t.co/HZIHuqSxXN,en,[],[],https://twitter.com/telebusiness/status/1512542925569372160,['https://www.telegraph.co.uk/business/2022/04/08/affordable-family-car-endangered-species/?utm_content=business&utm_medium=Social&utm_campaign=Echobox&utm_source=Twitter#Echobox=1649414263'],[],0,1,0,2
49,1.51E+18,reimagineXauto,USA,1.65E+12,2022-09-04T05:26:00Z,@donutmedia Please come to mid Missouri @donutmedia @JamesPumphrey would love the @VW community here.,en,[],[],https://twitter.com/reimagineXauto/status/1512542464111960079,[],[],0,0,0,0
50,1.51E+18,johnluckyvw,USA,1.65E+12,2022-09-04T05:04:00Z,"We are always here for your 24/7 @ Street Volkswagen of Amarillo!  You can build your car deal from your couch or even your bed! If you don't want to come to us, then we will come to you. Please give us a call to set up your VIP ap… https://t.co/7RC4WsP9XJ  https://t.co/ZGkTdVDftH",en,[],[],https://twitter.com/johnluckyvw/status/1512537004537438210,"['https://lnkd.in/eTK6jh-Q', 'https://lnkd.in/eSrFegZx']",[],0,0,0,0
51,1.51E+18,VWstreet,USA,1.65E+12,2022-09-04T04:56:00Z,We are always here for you 24/7 @ Street Volkswagen of Amarillo!  https://t.co/la8MaH0Juc via @YouTube @johnluckyvw @msdigitalguru @VWstreet @GarverickRon,en,[],[],https://twitter.com/VWstreet/status/1512534902268469249,['https://youtu.be/l_-xJtmVOLE'],[],0,0,0,0
52,1.51E+18,VDubRadio,UK,1.65E+12,2022-09-04T04:01:00Z,Now Playing on VDubRadio: Kev Allen - The Fusion Radio Show - Tune in now at  https://t.co/L4pznrdqTe or click here:  https://t.co/2EDG4rFldf  #vdubradio #internetradio #volkswagen #vw #vwbeetle #vwcamper #vdub #volkswagen #camper #camping #music,en,"['vdubradio', 'internetradio', 'volkswagen', 'vw', 'vwbeetle', 'vwcamper', 'vdub', 'volkswagen', 'camper', 'camping', 'music']",[],https://twitter.com/VDubRadio/status/1512520910246498315,"['http://VDubRadio.com', 'https://s2.radio.co/s6fb3318ac/listen']",[],0,0,0,0
53,1.51E+18,crypto_beale,France,1.65E+12,2022-09-04T03:51:00Z,@RealReaperCEO @AlexCobb_ It's like picking between Volkswagen's siblings 😂 Just give me a Mk1 golf gti 20VT any day 😍😂,en,[],[],https://twitter.com/crypto_beale/status/1512518444809437184,[],[],0,1,0,0
54,1.51E+18,VDubRadio,UK,1.65E+12,2022-09-04T02:00:00Z,Now Playing on VDubRadio: DJ Martian - Pop Through The Wormhole - Tune in now at  https://t.co/L4pznrdqTe or click here:  https://t.co/2EDG4rFldf  #vdubradio #internetradio #volkswagen #vw #vwbeetle #vwcamper #vdub #volkswagen #camper #camping #music,en,"['vdubradio', 'internetradio', 'volkswagen', 'vw', 'vwbeetle', 'vwcamper', 'vdub', 'volkswagen', 'camper', 'camping', 'music']",[],https://twitter.com/VDubRadio/status/1512490502821761027,"['http://VDubRadio.com', 'https://s2.radio.co/s6fb3318ac/listen']",[],0,1,0,0
55,1.51E+18,VDubRadio,UK,1.65E+12,2022-09-04T02:00:00Z,Now Playing on VDubRadio: VDubRadio - Main Top Of The Hour Jingle 3 - Tune in now at  https://t.co/L4pznrdqTe or click here:  https://t.co/2EDG4rFldf  #vdubradio #internetradio #volkswagen #vw #vwbeetle #vwcamper #vdub #volkswagen #camper #camping #music,en,"['vdubradio', 'internetradio', 'volkswagen', 'vw', 'vwbeetle', 'vwcamper', 'vdub', 'volkswagen', 'camper', 'camping', 'music']",[],https://twitter.com/VDubRadio/status/1512490502611943428,"['http://VDubRadio.com', 'https://s2.radio.co/s6fb3318ac/listen']",[],0,1,0,0
56,1.51E+18,markspringer753,USA,1.65E+12,2022-09-04T01:57:00Z,@Liboriowise Somewhere in America there's a Volkswagen with it's seat covers missing!,en,[],[],https://twitter.com/markspringer753/status/1512489913278734352,[],[],0,1,0,0
57,1.51E+18,gretchenshoring,France,1.65E+12,2022-09-04T01:07:00Z,@WattsUp @MikeDWinter @VW @motoway @OZEVgovuk @ElecHighway Thanks I will give it a go. On App Store the write up says“Note: We are working with UK network operators to introduce live status features.”  Are they now available please?,en,[],[],https://twitter.com/gretchenshoring/status/1512477275794845696,[],[],0,0,1,0
58,1.51E+18,ChristophBauer,Germany,1.65E+12,2022-09-04T01:04:00Z,@mesolude that‘s why best bang for the buck is usually upper middle range (for example a Volkswagen Passat).,en,[],[],https://twitter.com/ChristophBauer/status/1512476566806319115,[],[],0,0,0,0
59,1.51E+18,grandprix20,UK,1.65E+12,2022-09-04T00:34:00Z,"🏎️ @volkswagen has officially ""confirmed"" its intention to see the @Audi and @Porsche brands on the @F1 grid in 2026. Probably with @McLarenF1 and @redbullracing respectively.   https://t.co/qR84Jqo5XF",en,[],[],https://twitter.com/grandprix20/status/1512468853938442248,['https://www.grandprix.com/news/volkswagen-to-f1-in-2026-confirmed.html'],[],0,1,0,0
60,1.51E+18,karenstacey82,UK,1.65E+12,2022-09-04T00:03:00Z,@VW Sent!,en,[],[],https://twitter.com/karenstacey82/status/1512461208804278279,[],[],0,0,0,0
61,1.51E+18,crescentmoto,France,1.65E+12,2022-08-04T23:41:00Z,Weekend vibes incoming 🤟🏼😎  Crescent motorcycles x Volkswagen Breeze vans combo for the perfect family trip 👌🏻  #weekendvibes  https://t.co/m8tpMTSkYI,en,['weekendvibes'],[],https://twitter.com/crescentmoto/status/1512455719488049160,[],['https://pbs.twimg.com/media/FP1SdWfXEAYA6Vv.jpg'],1,2,0,0
62,1.51E+18,LittleGigant1,Germany,1.65E+12,2022-08-04T23:26:00Z,"@WayneLewy_ @XPengMotors @ToyotaMotorCorp @VW Yea the term ""Volks"" in Volkswagen is dead. They aren't producing for the people anymore.",en,[],[],https://twitter.com/LittleGigant1/status/1512451758504787977,[],[],0,0,1,0
63,1.51E+18,LittleGigant1,Germany,1.65E+12,2022-08-04T23:01:00Z,"@WayneLewy_ @XPengMotors @ToyotaMotorCorp @VW From what I've seen recently out of VW, Merc and others... Once Chinese Cars hit Europe in mass, they're in huge trouble. VW's first answer to this is.. 2025? And it looks worse than the BYD Dolphin anyways.",en,[],[],https://twitter.com/LittleGigant1/status/1512445512884137991,[],[],0,1,1,0
