,id,username,geo,created_at,date,tweet,language,hashtags,cashtags,link,urls,photos,video,thumbnail,nlikes,nreplies,nretweets
130,1.51e+18,Uyghur_Oghly,USA,1650000000000.0,2022-09-04T11:01:00Z,"BMW, Volkswagen Suppliers Face Scrutiny Over Ties to #UyghurGenocide   There is NO “Xinjiang”, it’s called #EastTurkistan, occupied by #China with Russia’s aid   https://t.co/sD601kHjd4",en,"['uyghurgenocide', 'eastturkistan', 'china']",[],https://twitter.com/Uyghur_Oghly/status/1512626783404797954,['https://www.bloomberg.com/news/articles/2022-04-08/bmw-volkswagen-suppliers-face-scrutiny-over-ties-to-xinjiang'],[],0, ,2,0,0
131,1.51e+18,hahamylo,USA,1650000000000.0,2022-09-04T10:29:00Z,@BMW_Monica this is the perfect game,en,[],[],https://twitter.com/hahamylo/status/1512618655854612486,[],[],0, ,1,0,0
132,1.51e+18,StephWhozdattt,UK,1650000000000.0,2022-09-04T10:16:00Z,I love the new bmw body style 😍,en,[],[],https://twitter.com/StephWhozdattt/status/1512615518997409792,[],[],0, ,2,0,0
133,1.51e+18,mslegends_NFT,USA,1650000000000.0,2022-09-04T10:00:00Z,@MichelinRaceUSA @paulmilleracing @BMWMotorsport @BMWUSARacing Madison in the new BMW is unstoppable! 😁,en,[],[],https://twitter.com/mslegends_NFT/status/1512611485461225472,[],[],0, ,2,0,0
134,1.51e+18,ABC7Amarillo,USA,1650000000000.0,2022-09-04T10:00:00Z,A Utah Highway Patrol trooper arrested a BMW driver who is accused of passing cars at 126 mph.  https://t.co/2cVSNMEHtL,en,[],[],https://twitter.com/ABC7Amarillo/status/1512611253742620673,['https://abc7amarillo.com/news/nation-world/utah-trooper-nabs-bmw-driver-accused-of-passing-cars-at-126-mph-with-suspended-license-04-08-2022'],[],0, ,0,0,0
135,1.51e+18,OKCFOX,USA,1650000000000.0,2022-09-04T09:00:00Z,A Utah Highway Patrol trooper arrested a BMW driver who is accused of passing cars at 126 mph.  https://t.co/TUbK7qgLIX,en,[],[],https://twitter.com/OKCFOX/status/1512596157360271362,['https://bit.ly/3DRAaqC'],[],0, ,0,0,0
136,1.51e+18,BEverillPGATOUR,USA,1650000000000.0,2022-09-04T08:36:00Z,"Found it!! An Aussie tie in to Scheffler’s hot start!!   Last player to win four times in a six-start stretch on the PGA TOUR: Jason Day, 2015 (4 in 6: RBC Canadian Open, PGA Championship, FedEx St. Jude Championship, BMW Championship) 🤪😂",en,[],[],https://twitter.com/BEverillPGATOUR/status/1512590361562132482,[],[],0, ,14,4,3
137,1.51e+18,fitzdesix,UK,1650000000000.0,2022-09-04T08:30:00Z,@Ruben_V_P @bgluckman As is my Bmw e36 Compact!,en,[],[],https://twitter.com/fitzdesix/status/1512588618480693261,[],[],0, ,0,0,0
138,1.51e+18,peterkhodges,UK,1650000000000.0,2022-09-04T08:27:00Z,@DmytroKuleba Sorry but Germans want to keep making Mercedes’ and BMW’s so won’t be able to stop Russian gas until 2024. Hope Ukrainians can hold out until then.,en,[],[],https://twitter.com/peterkhodges/status/1512587851065860097,[],[],0, ,0,1,0
139,1.51e+18,AmmoUKLtd,UK,1650000000000.0,2022-09-04T08:20:00Z,BMW 335i - Ultra &amp; 7 Year Ceramic Coating Ammo Detailing Services here providing an Ultra Detail with a 7 Year Ceramic Coating on a BMW 335i for a customer at our Unit in Bognor  To see more check out the link below...  https://t.co/BtQPepjVzf  https://t.co/O9MUK4BiMg,en,[],[],https://twitter.com/AmmoUKLtd/status/1512586223570898948,['https://ammodetailing.co.uk/portfolio/bmw-335i-ultra-7-year-ceramic-coating/'],['https://pbs.twimg.com/media/FP3JJyhXwAY_jjT.jpg'],1,https://pbs.twimg.com/media/FP3JJyhXwAY_jjT.jpg,0,0,0
140,1.51e+18,therealautoblog,USA,1650000000000.0,2022-09-04T07:02:00Z,2022 BMW M3 Competition xDrive walk-around.  https://t.co/YbU9A7E9ul,en,[],[],https://twitter.com/therealautoblog/status/1512566457854357506,[],[],1,https://pbs.twimg.com/amplify_video_thumb/1511415864893054979/img/0jP3k_WpdsXx4inb.jpg,19,0,3
141,1.51e+18,FengqinDeng,USA,1650000000000.0,2022-09-04T06:51:00Z,@meMRoj2 @Opel @TCSanayi @Citroen @volvocars @ScuderiaFerrari @BMW @Nissan @renault_fr @PeugeotFR @Lexus @Toyota @Ford @VW @AudiOfficial @Bugatti @Togg2022 @mguercankarakas Are you a car designer?,en,[],[],https://twitter.com/FengqinDeng/status/1512563692113915904,[],[],0, ,0,0,0
142,1.51e+18,LuxuryCars365,USA,1650000000000.0,2022-09-04T06:40:00Z,BMW G80 M3 Competition 💀  https://t.co/6W4opA1z07,en,[],[],https://twitter.com/LuxuryCars365/status/1512560949043073043,[],['https://pbs.twimg.com/media/FP2yKhmWUAgupgA.jpg'],1,https://pbs.twimg.com/media/FP2yKhmWUAgupgA.jpg,3394,6,331
143,1.51e+18,sharepointalex,UK,1650000000000.0,2022-09-04T06:39:00Z,The beast is clean and ready for our family holiday drive tomorrow 🧼🧽😎 those that know me know that I don’t like driving a dirty car 😂 #bmwm340i #m340i @BMW_UK  https://t.co/Q3cQVT1ZPI,en,"['bmwm340i', 'm340i']",[],https://twitter.com/sharepointalex/status/1512560842365181958,[],"['https://pbs.twimg.com/media/FP2yESTWYAI817O.jpg', 'https://pbs.twimg.com/media/FP2yESWXMBEq7a1.jpg']",1,https://pbs.twimg.com/media/FP2yESTWYAI817O.jpg,7,2,0
144,1.51e+18,BounceMojo,USA,1650000000000.0,2022-09-04T06:29:00Z,He was also seen driving with his wife in a cute BMW Mini Cooper convertible.  https://t.co/DXdZxfnpig  https://t.co/3j7sT7amr2,en,[],[],https://twitter.com/BounceMojo/status/1512558230098132993,['https://bouncemojo.com/jimmy-fallon-net-worth/'],['https://pbs.twimg.com/media/FP2vsdhXoAM8QXG.jpg'],1,https://pbs.twimg.com/media/FP2vsdhXoAM8QXG.jpg,0,0,0
145,1.51e+18,Cyberwest,UK,1650000000000.0,2022-09-04T06:28:00Z,"@wyldcdn They were, but they're not pursuing it now. BMW is still toying with the idea. Tell you what, I'll bet you £2,000 that there are more BEVs on the roads than FCEVs by 2030. Up for it?",en,[],[],https://twitter.com/Cyberwest/status/1512557992725594124,[],[],0, ,0,0,0
146,1.51e+18,JustinList,UK,1650000000000.0,2022-09-04T06:26:00Z,@licklilylounge @RyanZohoury Have you seen BMW OR VW pre productions ?,en,[],[],https://twitter.com/JustinList/status/1512557420308058123,[],[],0, ,0,0,0
147,1.51e+18,topspeed,USA,1650000000000.0,2022-09-04T06:15:00Z,Lucid Air And Tesla Model S Plaid Redefine Speed By Racing Against Gravity And A BMW E39 M5 - The Tesla Model S Plaid and Lucid Air prove high-performance EVs are faster than gravity  Read more:  https://t.co/2xAiSKZP4z  https://t.co/bLc4KSqMTE,en,[],[],https://twitter.com/topspeed/status/1512554696237531140,['https://www.topspeed.com/cars/lucid-air-and-tesla-model-s-plaid-redefine-speed-by-racing-against-gravity-and-a-bmw-e39-m5-ar195547.html'],['https://pbs.twimg.com/media/FP2ses0XwAAs3eG.jpg'],1,https://pbs.twimg.com/media/FP2ses0XwAAs3eG.jpg,0,0,0
148,1.51e+18,cyborgpusslover,USA,1650000000000.0,2022-09-04T05:43:00Z,@DodgeAfter BMW is three word and all of them are nouns so you’re good,en,[],[],https://twitter.com/cyborgpusslover/status/1512546780294139905,[],[],0, ,1,1,0
149,1.51e+18,cyborgpusslover,USA,1650000000000.0,2022-09-04T05:43:00Z,@DodgeAfter BMW is correct,en,[],[],https://twitter.com/cyborgpusslover/status/1512546630213513219,[],[],0, ,1,1,0
150,1.51e+18,JardineBMW,UK,1650000000000.0,2022-09-04T05:34:00Z,Have a look at our latest video BMW M135i xDrive in Melbourne Red 2020 | Car Walkthrough | Jardine Motors Group  https://t.co/qjkgkL3qtc,en,[],[],https://twitter.com/JardineBMW/status/1512544394477551630,['https://www.youtube.com/watch?v=5oc2_4H8pfM720'],[],0, ,1,0,0
151,1.51e+18,DaveRob36619322,UK,1650000000000.0,2022-09-04T05:32:00Z,@NadaAJones You'd still get a fucking BMW trolley driver fucking everything up 😂😂,en,[],[],https://twitter.com/DaveRob36619322/status/1512543995347488776,[],[],0, ,0,0,0
152,1.51e+18,paulmilleracing,USA,1650000000000.0,2022-09-04T05:14:00Z,One hour down of practice down in this second session. The No. 1 #QuartzEngineOil BMW M4 GT3 is currently fifth quickest.  #IMSA | #GPLB  https://t.co/Hmgdjyu7GF,en,"['quartzengineoil', 'imsa', 'gplb']",[],https://twitter.com/paulmilleracing/status/1512539474768527362,[],['https://pbs.twimg.com/media/FP2en0aVsAcTVEq.jpg'],1,https://pbs.twimg.com/media/FP2en0aVsAcTVEq.jpg,26,0,3
153,1.51e+18,WJGsports,UK,1650000000000.0,2022-09-04T05:12:00Z,@_ExoticRides_ @BMW It's just too ugly...,en,[],[],https://twitter.com/WJGsports/status/1512538867366256642,[],[],0, ,2,0,0
154,1.51e+18,DeinBester089,Germany,1650000000000.0,2022-09-04T05:07:00Z,For you &amp; you   #gift for men  https://t.co/qrAmYlmros  #Herz   https://t.co/7QAXm918TT  #necklace   https://t.co/oJInlzqSBa  #Watch #BMW   https://t.co/I52eLyE4qk .#giftideas #geschenkideen #ostern #froheostern #love #like #enjoy #follow #amazonaffiliate  https://t.co/A3zNbhUM6b,en,"['gift', 'herz', 'necklace', 'watch', 'bmw', 'giftideas', 'geschenkideen', 'ostern', 'froheostern', 'love', 'like', 'enjoy', 'follow', 'amazonaffiliate']",[],https://twitter.com/DeinBester089/status/1512537615618408451,"['https://amzn.to/3O8DaUi', 'https://amzn.to/3NRcTto', 'https://amzn.to/36QOG5H', 'https://amzn.to/3sUcMVE']",['https://pbs.twimg.com/media/FP2c8b1WQAUK1g2.jpg'],1,https://pbs.twimg.com/media/FP2c8b1WQAUK1g2.jpg,1,0,0
155,1.51e+18,wekphoto,USA,1650000000000.0,2022-09-04T04:50:00Z,"@CaptainGanymede Oh yeah they have a ton of features. My BMW is a cake walk. Even my old WRX had hill assist. But for all the stop and go, it's worth it when you hit the back roads",en,[],[],https://twitter.com/wekphoto/status/1512533368898007040,[],[],0, ,1,0,0
156,1.51e+18,tillathenun,UK,1650000000000.0,2022-09-04T04:39:00Z,@Our_EV_Journey Now we know where BMW got their inspiration from for the new grilles.,en,[],[],https://twitter.com/tillathenun/status/1512530557888077825,[],[],0, ,1,0,0
157,1.51e+18,ghosteggs,UK,1650000000000.0,2022-09-04T04:26:00Z,The guy holding the skateboard drove a late 70s BMW 5 Series into school every day. On numerous occasions he parked it outside the sixth form common room and climbed in through the window.  https://t.co/xf8Jfb5JJn,en,[],[],https://twitter.com/ghosteggs/status/1512527417419743239,[],['https://pbs.twimg.com/media/FP2Tq0rXEAQi4j_.jpg'],1,https://pbs.twimg.com/media/FP2Tq0rXEAQi4j_.jpg,5,1,0
158,1.51e+18,IslandJelli,UK,1650000000000.0,2022-09-04T04:15:00Z,"@TheRealLindaK Years ago a Glaswegian colleague of mine bought a very fancy BMW  that had an early edition of voice-activated functions. The memory of his frustration as he simply tried to ""play BBC Radio Four"" still makes me chuckle. 😁",en,[],[],https://twitter.com/IslandJelli/status/1512524663624249356,[],[],0, ,5,0,0
159,1.51e+18,adamridley7,UK,1650000000000.0,2022-09-04T04:11:00Z,@Kwik_Fit George Gambe in the BMW,en,[],[],https://twitter.com/adamridley7/status/1512523438396952576,[],[],0, ,1,0,0
160,1.51e+18,Rokcorp,UK,1650000000000.0,2022-09-04T04:09:00Z,"VIDEO LIVE! The Infamous BMW IX reviewed. 💀🥊 It’s a no holds barred fight, as I come in with some very strong views about the looks! But the car hits back with some things that I actually love. 🤯 p.s. 🥋🔥 Enjoy the Street Fighter intro LINK:  https://t.co/KHeTQC6spu  https://t.co/AFJ7AIEDk4",en,[],[],https://twitter.com/Rokcorp/status/1512523085680943115,['https://youtu.be/6c0T5XnDg6U'],['https://pbs.twimg.com/media/FP2PtVVX0Aceafz.jpg'],1,https://pbs.twimg.com/media/FP2PtVVX0Aceafz.jpg,16,2,1
161,1.51e+18,PTG_Jamie,USA,1650000000000.0,2022-09-04T04:00:00Z,Attention Forza Horizon 5 players.  Make sure to pick up this paint and tune set for your BMW M4 GTS today!,en,[],[],https://twitter.com/PTG_Jamie/status/1512520787261022208,[],[],0, ,4,0,2
162,1.51e+18,OKCFOX,USA,1650000000000.0,2022-09-04T04:00:00Z,Investigators said 17-year-old Noah Galle of Florida was driving 151 miles per hour in a BMW when he hit the back of an SUV. The crash killed six people.  https://t.co/nIAiGU0Tsn,en,[],[],https://twitter.com/OKCFOX/status/1512520659473211397,['https://bit.ly/3ulY5Lv'],[],0, ,0,0,1
163,1.51e+18,fourx5,USA,1650000000000.0,2022-09-04T03:58:00Z,@ChiswickGryphon BMW really listens to its customers and is doing better engineering than ever.,en,[],[],https://twitter.com/fourx5/status/1512520353628655620,[],[],0, ,0,0,0
164,1.51e+18,HerrBonden,UK,1650000000000.0,2022-09-04T03:54:00Z,BMW Approved Used standards are slipping.  https://t.co/y7sAPvmTOl,en,[],[],https://twitter.com/HerrBonden/status/1512519295946969097,[],"['https://pbs.twimg.com/media/FP2MSAhXoAwGLwI.jpg', 'https://pbs.twimg.com/media/FP2MSAmWUAEUHSI.jpg']",1,https://pbs.twimg.com/media/FP2MSAhXoAwGLwI.jpg,383,34,47
165,1.51e+18,eshow1969,USA,1650000000000.0,2022-09-04T03:35:00Z,@AdamGausepohl This video has exactly ZERO differences than one you would get at Dearborn Truck or BMW Spartanburg or a auto assembly in Shanghai or Japan….ZERO (except they have better fit and finish and better paint shops),en,[],[],https://twitter.com/eshow1969/status/1512514500498542602,[],[],0, ,18,2,1
166,1.51e+18,_Pepps_,Germany,1650000000000.0,2022-09-04T03:32:00Z,"@GRunnerTV @davidperel And that’s why I wonder why they are not searching. But hey, they are in Munich, maybe some of the BMW simulator guys already had enough of the stress in real motorsports and now want to do some leasure gaming stuff, if we are very very lucky",en,[],[],https://twitter.com/_Pepps_/status/1512513744055771144,[],[],0, ,0,1,0
167,1.51e+18,darrenmichael,UK,1650000000000.0,2022-09-04T03:30:00Z,@unklerupert @ManMadeMoon @FullyChargedDan My sister has the little electric BMW and swears it’s the greatest thing. I covert her vehicle.,en,[],[],https://twitter.com/darrenmichael/status/1512513133369307146,[],[],0, ,1,0,0
168,1.51e+18,Psych1978,Germany,1650000000000.0,2022-09-04T03:26:00Z,"@robbanklasson1 @BossBlunts1 @AMCbiggums We paid at the start of covid a long time just €1,06 and my cars aren't thirsty - VW 5l /BMW 8l 😉",en,[],[],https://twitter.com/Psych1978/status/1512512106804957189,[],[],0, ,1,1,0
169,1.51e+18,topspeed,USA,1650000000000.0,2022-09-04T03:15:00Z,Facelift BMW X5 M Prototype Reveals New Taillight Details - It also hides the front fender side air outlets #BMW #BMWX5 #2023 #Premium #suv #luxurycars #MidSize #FamilyCars #futurecars #Cars #spyshots  Read more:  https://t.co/mM9E4LIVCa,en,"['bmw', 'bmwx5', 'premium', 'suv', 'luxurycars', 'midsize', 'familycars', 'futurecars', 'cars', 'spyshots']",[],https://twitter.com/topspeed/status/1512509343354269708,['https://www.topspeed.com/cars/car-news/facelift-bmw-x5-m-prototype-reveals-new-taillight-details-ar195565.html'],[],0, ,1,0,0
170,1.51e+18,CarbonFactory3,UK,1650000000000.0,2022-09-04T03:13:00Z,🔥🔥 BMW 3 Series G20 G28 Carbon Fibre Side Skirt M Performance Style 19-Present 🔥🔥  Beautiful carbon fibre parts available to order😎  Made with genuine carbon fibre with perfect fitment!  https://t.co/VFl7UUuU7E,en,[],[],https://twitter.com/CarbonFactory3/status/1512508834258034690,[],['https://pbs.twimg.com/media/FP2CxQvWYAURiPV.jpg'],1,https://pbs.twimg.com/media/FP2CxQvWYAURiPV.jpg,0,0,0
171,1.51e+18,MePunditry,USA,1650000000000.0,2022-09-04T03:05:00Z,"@g1elompik @WillDjinis @alex_avoigt you cant tell me that the quality of a Tesla is better than a BMW or a Porsche. ford, gm, jeep, hummer, hyundai... all the trad automakers are coming with a vengeance for that market share.   the con man has you convinced none of them matter though",en,[],[],https://twitter.com/MePunditry/status/1512507009651732485,[],[],0, ,0,2,0
172,1.51e+18,gaz_m_,UK,1650000000000.0,2022-09-04T03:02:00Z,@OlafScholz is this bloodbath and scenes like this really not worth a 3% reduction in the German economy ? It’ll hit all hard but we’re all in it together surely ? Merc &amp; BMW &amp; VW still be producing ? So turn the Gas off !!  Priorities ??  https://t.co/wgo0YaJMCR,en,[],[],https://twitter.com/gaz_m_/status/1512506058647953411,[],['https://pbs.twimg.com/media/FP2APcjXMBcFICZ.jpg'],1,https://pbs.twimg.com/media/FP2APcjXMBcFICZ.jpg,1,0,0
173,1.51e+18,Degendesigner,UK,1650000000000.0,2022-09-04T02:52:00Z,BMW i7 flying car next  https://t.co/ihsCZGn8KB,en,[],[],https://twitter.com/Degendesigner/status/1512503724324921355,[],['https://pbs.twimg.com/media/FP1-HxlWQAcRHgw.jpg'],1,https://pbs.twimg.com/media/FP1-HxlWQAcRHgw.jpg,1,0,0
174,1.51e+18,wettipurrkitty,USA,1650000000000.0,2022-09-04T02:42:00Z,I will have a new luxury apartment and telsa model Y 2022 &amp; a 2022 bmw coupe by next year ✨,en,[],[],https://twitter.com/wettipurrkitty/status/1512501160443211782,[],[],0, ,0,0,0
175,1.51e+18,chriswalton80,UK,1650000000000.0,2022-09-04T02:13:00Z,"@DavidBall77 @VenaAlan @shootingyou2 @michaelrulli I am fortunate enough that I can afford to buy new, I hate not knowing who has driven my car. We looked at the electric BMW, I hated the drive, the lack of sound. I also ride bikes, I couldn’t imagine an electric one, bikes rely on people hearing them.",en,[],[],https://twitter.com/chriswalton80/status/1512493811913609226,[],[],0, ,1,2,0
176,1.51e+18,GonzoGeorgism,Germany,1650000000000.0,2022-09-04T02:11:00Z,"@RobLMyers I‘ve seen nothing indicating that BMW are considering a return. They’ve been saying for years that they aren‘t interested- and if they‘re going to start building a program, they need to have already gotten the plans through the bureaucratic channels by now.",en,[],[],https://twitter.com/GonzoGeorgism/status/1512493281376194561,[],[],0, ,4,0,0
177,1.51e+18,Tim_Oldland,UK,1650000000000.0,2022-09-04T02:05:00Z,"@JBAEdmonds @Nir_Kahn @AutoPap In 2yrs I think my drive will have gone from Octavia vRS &amp; Smart EQ, to BMW i4 eDrive40 &amp; Fiat 500e. Crazy times 😁",en,[],[],https://twitter.com/Tim_Oldland/status/1512491756776001544,[],[],0, ,1,1,0
178,1.51e+18,sycamorebmw,UK,1650000000000.0,2022-09-04T02:01:00Z,Beauty. Uncovered. The new BMW 4 Series Convertible is here. Enjoy every edge. Book a test drive* today:  https://t.co/LRkyqYCgyQ  *Test drive subject to availability and applicant status.  https://t.co/Sk2g6aa1ZB,en,[],[],https://twitter.com/sycamorebmw/status/1512490794954940428,['http://bit.ly/3B6Fkxj'],"['https://pbs.twimg.com/media/FP1yXMlWYA4s5IK.jpg', 'https://pbs.twimg.com/media/FP1yXMKXIAQ3c4z.jpg', 'https://pbs.twimg.com/media/FP1yXNRX0AMYzT4.jpg']",1,https://pbs.twimg.com/media/FP1yXMlWYA4s5IK.jpg,3,0,0
179,1.51e+18,sycamorebmw,UK,1650000000000.0,2022-09-04T02:00:00Z,The new My BMW app allows you to plan charging stops into your journey quickly and easily. Just one of its many benefits. Download it now.  Learn more about electrification:  https://t.co/8KXLi7xKT2  https://t.co/Kt8NamqSIo,en,[],[],https://twitter.com/sycamorebmw/status/1512490583947988998,['http://bit.ly/3i8AU0d'],[],1,https://pbs.twimg.com/ext_tw_video_thumb/1512489391268192261/pu/img/Kt2iC8FtHxHduG_G.jpg,0,0,1
180,1.51e+18,2optimystic,India,1650000000000.0,2022-09-04T01:54:00Z,"@SShabbarZaidi Answer one thing. U r questioning IK governance. Have u handed over to him Finland in 2018 and he is returning u Yemen. Come on don’t fool ur self. What benchmarks u had set before he came to power. Mr 10%, panama leaks handing over BMW to army chiefs. Come on grow up.",en,[],[],https://twitter.com/2optimystic/status/1512489117849772034,[],[],0, ,1,0,0
181,1.51e+18,Marshall_BMW,UK,1650000000000.0,2022-09-04T01:46:00Z,@David_Abnormal @BMW Apologies Mr Lomax. I sent on your original message to the team. I’ve also just given them a nudge to get in touch ASAP. Regards Philip,en,[],[],https://twitter.com/Marshall_BMW/status/1512487074892505092,[],[],0, ,0,0,0
182,1.51e+18,doughnutnaps,USA,1650000000000.0,2022-09-04T01:46:00Z,@NoOneYT7 Black SVU (possibly bmw) and Escalade.,en,[],[],https://twitter.com/doughnutnaps/status/1512487011373895683,[],[],0, ,1,1,0
183,1.51e+18,wizardweb,UK,1650000000000.0,2022-09-04T01:43:00Z,"@pndarden @AutoPap No. They recognise the cars abilities but it’s the memory of the 1970’s Estelle and all the jokes that came with that. They’re afraid of being mocked for the badge. It’s their image that’s the concern. One drives a BMW, the other a Merc.",en,[],[],https://twitter.com/wizardweb/status/1512486221322194949,[],[],0, ,0,1,0
184,1.51e+18,Marshall_BMW,UK,1650000000000.0,2022-09-04T01:42:00Z,"Here’s Mr Stamp collecting his 320i M Sport from Allan Garside, Sales Executive at Marshall #BMW #Scunthorpe.   After a couple of years away from the brand we have enticed him back! #marshallmoments  https://t.co/VRf8emOkli",en,"['bmw', 'scunthorpe', 'marshallmoments']",[],https://twitter.com/Marshall_BMW/status/1512486020784156673,[],['https://pbs.twimg.com/media/FP1uBGpXoAIgHqN.jpg'],1,https://pbs.twimg.com/media/FP1uBGpXoAIgHqN.jpg,3,0,0
185,1.51e+18,Demosthenes9911,USA,1650000000000.0,2022-09-04T01:37:00Z,"@PHoare1963 @emendeztx @MichizzleM I wouldn't know about fords or VW's. The only six speed car I ever drove was my friends BMW. I drive a Jeep with a 5 speed. I drove truck for 20 years so I have driven horseshoe, straight 10, super 10 and 18 speeds also.",en,[],[],https://twitter.com/Demosthenes9911/status/1512484907985080324,[],[],0, ,2,2,0
186,1.51e+18,postxnewsuk,UK,1650000000000.0,2022-09-04T01:34:00Z,Terrifying moment hit-and-run killer crashes BMW before crushing newborn baby and fleeing the scene  https://t.co/IFqKlFDOvv,en,[],[],https://twitter.com/postxnewsuk/status/1512484084190261250,['https://uk.postxnews.com/terrifying-moment-hit-and-run-killer-crashes-bmw-before-crushing-newborn-baby-and-fleeing-the-scene/'],[],0, ,0,0,0
187,1.51e+18,BecomeBoundless,USA,1650000000000.0,2022-09-04T01:08:00Z,This woman is wailing in front of her BMW like she lost family.  #AtlantaFX,en,['atlantafx'],[],https://twitter.com/BecomeBoundless/status/1512477588400259073,[],[],0, ,0,0,0
188,1.51e+18,x24Ever,USA,1650000000000.0,2022-09-04T01:05:00Z,@Kory_B12C BMW is like a solid third,en,[],[],https://twitter.com/x24Ever/status/1512476689082716165,[],[],0, ,2,1,0
189,1.51e+18,Kory_B12C,USA,1650000000000.0,2022-09-04T01:01:00Z,"@x24Ever Ram I get, but I raise you BMW drivers",en,[],[],https://twitter.com/Kory_B12C/status/1512475731741319177,[],[],0, ,2,1,0
190,1.51e+18,UltimateKlasse,USA,1650000000000.0,2022-09-04T00:52:00Z,📸: @db4_imgs  Owner: @kev.lar  #BMW #E90 #M3 #UltimateKlasse #bmwcca #ultimatedrivingmachine #coyneperformance #kasselperformance #bimmer  https://t.co/LVGPmXFLEg,en,"['bmw', 'e90', 'm3', 'ultimateklasse', 'bmwcca', 'ultimatedrivingmachine', 'coyneperformance', 'kasselperformance', 'bimmer']",[],https://twitter.com/UltimateKlasse/status/1512473570437345288,['https://www.instagram.com/p/CcGPNOFLglS/?igshid=YTgzYjQ4ZTY='],[],0, ,0,0,0
191,1.51e+18,Viral__Buzz,USA,1650000000000.0,2022-09-04T00:45:00Z,2022 BMW M4 GT3 in action  https://t.co/TeaMfy6rEq,en,[],[],https://twitter.com/Viral__Buzz/status/1512471615111671815,['https://indiabreakingnews.in/2022-bmw-m4-gt3-in-action/'],[],0, ,0,0,0
192,1.51e+18,jbz11588132,USA,1650000000000.0,2022-09-04T00:42:00Z,"@jmvasquez1974 @LG39100 I'd say send a picture to BMW, but they might not want to be reminded of that era 😬",en,[],[],https://twitter.com/jbz11588132/status/1512471002416132098,[],[],0, ,0,0,0
193,1.51e+18,fourx5,USA,1650000000000.0,2022-09-04T00:38:00Z,@bgluckman An E39 BMW is a tank and incredibly safe. It’s also 20+ years old. Don’t generalize about 20-year old anything.,en,[],[],https://twitter.com/fourx5/status/1512470059704532992,[],[],0, ,6,1,0
194,1.51e+18,vroomcars,USA,1650000000000.0,2022-09-04T00:35:00Z,"Congrats to Lyn in San Diego who made the #SwitchToVroom and had this BMW M550i delivered straight to him. With Vroom, you can search thousands of vehicles (including hundreds of BMWs) and buy your next ride entirely online.  https://t.co/Ic8j5Y4GAE",en,['switchtovroom'],[],https://twitter.com/vroomcars/status/1512469072834879500,[],['https://pbs.twimg.com/media/FP1emqsXIAE3IAP.jpg'],1,https://pbs.twimg.com/media/FP1emqsXIAE3IAP.jpg,7,6,0
195,1.51e+18,lilboyyuri,USA,1650000000000.0,2022-09-04T00:34:00Z,@MintySnep Their terrible just like the entire bmw range.,en,[],[],https://twitter.com/lilboyyuri/status/1512468967385964544,[],[],0, ,0,0,0
196,1.51e+18,paulmilleracing,USA,1650000000000.0,2022-09-04T00:16:00Z,Practice 1 is 🟢🟢🟢🟢  Madison Snow up first in the No. 1 #QuartzEngineOil BMW M4 GT3.  https://t.co/zKuWaAVeUn,en,['quartzengineoil'],[],https://twitter.com/paulmilleracing/status/1512464488548614144,[],['https://pbs.twimg.com/media/FP1aU_BVkAAbN6t.jpg'],1,https://pbs.twimg.com/media/FP1aU_BVkAAbN6t.jpg,118,0,8
197,1.51e+18,Demosthenes9911,USA,1650000000000.0,2022-09-04T00:15:00Z,@BookofBogan @ElPresi53373687 @MichizzleM I stand by my comment and you are just trolling for someone to argue with. That is the pattern for a BMW with the numbers moved around.,en,[],[],https://twitter.com/Demosthenes9911/status/1512464123845611527,[],[],0, ,5,3,0
198,1.51e+18,Jan_Lesemann,Germany,1650000000000.0,2022-09-04T00:06:00Z,"@ThomasP82383031 @apmassaro3 Complacency happened on the energy side (plus the desire to get out of coal and nuclear at the same time), the economy is still strong and BMW has always been inferior to Mercedes.",en,[],[],https://twitter.com/Jan_Lesemann/status/1512461951053541382,[],[],0, ,1,1,0
199,1.51e+18,carsstoon,USA,1650000000000.0,2022-09-04T00:06:00Z,bmw vision next 100 draw carstoon concept Canvas Print #cars #ArtistOnTwitter #drawings -  https://t.co/fSWGyGHGiz  https://t.co/T5bs0SKuB4,en,"['cars', 'artistontwitter', 'drawings']",[],https://twitter.com/carsstoon/status/1512461928286851081,['https://ift.tt/Ce615W0'],['https://pbs.twimg.com/media/FP1YG95XoAccJPQ.jpg'],1,https://pbs.twimg.com/media/FP1YG95XoAccJPQ.jpg,0,0,0
200,1.51e+18,JustGontse,India,1650000000000.0,2022-08-04T23:49:00Z,"BMW's (except the M's) aren't great cars. Not great to drive, mid aesthetics and incredibly garbage interiors",en,[],[],https://twitter.com/JustGontse/status/1512457705306341387,[],[],0, ,2,0,0
201,1.51e+18,KTULNews,USA,1650000000000.0,2022-08-04T23:40:00Z,A Utah Highway Patrol trooper arrested a BMW driver who is accused of passing cars at 126 mph.  https://t.co/MuTIhQPIUN,en,[],[],https://twitter.com/KTULNews/status/1512455401211576328,['https://ktul.com/news/nation-world/utah-trooper-nabs-bmw-driver-accused-of-passing-cars-at-126-mph-with-suspended-license-04-08-2022'],[],0, ,0,0,0
202,1.51e+18,iamking_irl,Germany,1650000000000.0,2022-08-04T23:32:00Z,@LEGIQN so bmw owners.,en,[],[],https://twitter.com/iamking_irl/status/1512453331733688323,[],[],0, ,0,0,0
