,id,username,created_at,date,tweet,language,hashtags,cashtags,link,urls,photos,video,thumbnail,nlikes,nreplies,nretweets
28,1510967924080664576,_ArriveAlive,1649077800000.0,2022-04-04 21:10:00,Volkswagen announces pricing for the new Tiguan Allspace   https://t.co/IhXzZb7VZW   #ArriveAlive #TiguanAllspace @volkswagen @VolkswagenSA  https://t.co/l5BSJlYmfY,en,"['arrivealive', 'tiguanallspace']",[],https://twitter.com/_ArriveAlive/status/1510967924080664576,['http://ow.ly/Mpcb30sgs2x'],"['https://pbs.twimg.com/media/FPgJUgIWYAEG4FH.jpg', 'https://pbs.twimg.com/media/FPgJUecXoA8SjEI.jpg', 'https://pbs.twimg.com/media/FPgJUgGWYAgrXkH.jpg', 'https://pbs.twimg.com/media/FPgJUePXEAI2bJl.jpg']",1,https://pbs.twimg.com/media/FPgJUgIWYAEG4FH.jpg,4,3,1
29,1510967917873090568,VWGroup,1649077798000.0,2022-04-04 21:09:58,"#ŠKODA will have a new boss from July: The current VW brand sales head Klaus Zellmer will become new CEO.  He succeeds Thomas Schäfer, who returns as COO to #Volkswagen after two years at the helm of ŠKODA and will be promoted to the Group Board of Management as well.  https://t.co/Srv01Z6dxp",en,"['škoda', 'volkswagen']",[],https://twitter.com/VWGroup/status/1510967917873090568,[],['https://pbs.twimg.com/media/FPgI9CPXoKkGJT0.jpg'],1,https://pbs.twimg.com/media/FPgI9CPXoKkGJT0.jpg,13,3,1
30,1510963053999030272,PaulSpain,1649076639000.0,2022-04-04 20:50:39,@Herbert_Diess @VWGroup Congratulations on the current transformation taking place across Volkswagen. Looks like you have a strong design with the  https://t.co/eHBL1bcgAS. Will it be available in right hand drive too?,en,[],[],https://twitter.com/PaulSpain/status/1510963053999030272,['http://ID.Buzz'],[],0,,0,0,0
32,1510961577259945991,InsideEVs,1649076286000.0,2022-04-04 20:44:46,Unknown All-Electric Volkswagen Crossover Spied Posing As A Tiguan  https://t.co/OvGlq56j0j via @insideevs,en,[],[],https://twitter.com/InsideEVs/status/1510961577259945991,['https://insideevs.com/news/577725/volkswagen-electric-crossover-spied-testing-winter/'],[],0,,16,2,3
33,1510957860582092811,volkswagen,1649075400000.0,2022-04-04 20:30:00,"Volkswagen laid the foundations for the all-electric #VWIDBuzz more than 50 years ago. In 1972, we presented an electric van based on the T2 – initially as a test vehicle, then later as a very small batch.  Let’s journey back to the roots of our new icon. Click below. 👇",en,['vwidbuzz'],[],https://twitter.com/volkswagen/status/1510957860582092811,[],[],0,,36,1,5
34,1510956675620028419,ABC,1649075118000.0,2022-04-04 20:25:18,"BMW has halted production at two German factories. Mercedes is slowing work at its assembly plants. Volkswagen, warning of production stoppages, is looking for alternative sources for parts.  https://t.co/bqdOOLZifE",en,[],[],https://twitter.com/ABC/status/1510956675620028419,['https://abcn.ws/3K868RL'],[],0,,53,12,36
35,1510955592944300032,CarsSouthAfrica,1649074860000.0,2022-04-04 20:21:00,"Volkswagen South Africa has quietly released specifications and pricing for its facelifted Tiguan Allspace. Here's what's on offer, plus how much you can expect to pay:  https://t.co/jMSTpfVo3y  https://t.co/2hc4eh8TDa",en,[],[],https://twitter.com/CarsSouthAfrica/status/1510955592944300032,['https://bit.ly/TigAllspace22'],['https://pbs.twimg.com/media/FPfr-WeXEAQPokX.jpg'],1,https://pbs.twimg.com/media/FPfr-WeXEAQPokX.jpg,6,0,0
36,1510952825114836995,CarWale,1649074200000.0,2022-04-04 20:10:00,Volkswagen India celebrates Polo’s 12 anniversary with the launch of the Polo Legend edition. This new trim is based on the top-spec GT TSI variant which is powered by a 1.0-litre TSI engine. Know more:  https://t.co/TE3LSXsQWJ  #CWNews #Cars #Car #VolkswagenPolo #LegendEdition  https://t.co/DYpZNZvW7X,en,"['cwnews', 'cars', 'car', 'volkswagenpolo', 'legendedition']",[],https://twitter.com/CarWale/status/1510952825114836995,['https://bit.ly/37jeasA'],['https://pbs.twimg.com/media/FPf3C8BUcAAeJV3.jpg'],1,https://pbs.twimg.com/media/FPf3C8BUcAAeJV3.jpg,2,0,0
40,1510950033897975809,odmag,1649073534000.0,2022-04-04 19:58:54,"Thomas Schäfer, the current CEO of Skoda Auto, will take over as Chairman of the Volkswagen brand's Board of Management on July 1, 2022, while also moving up to the Group Board of Management and becoming Head of the 'Volume' brand group #Skoda #SkodaSlavia  https://t.co/Y25fFO4fWb",en,"['skoda', 'skodaslavia']",[],https://twitter.com/odmag/status/1510950033897975809,['https://www.overdrive.in/news-cars-auto/skoda-auto-to-appoint-klaus-zellmer-as-new-ceo-as-of-july-1-2022/'],[],0,,3,0,1
42,1510945680210087936,ETAuto,1649072496000.0,2022-04-04 19:41:36,Volkswagen India marks 12 years of Polo with ‘Legend’ priced at INR 10.25 lakh   https://t.co/A2xvGitkLM  @volkswagenindia #VWPolo #PoloLegendEdition #newlaunche #legendeditionprice #legendeditionfeatures #12yearsofPolo,en,"['vwpolo', 'pololegendedition', 'newlaunche', 'legendeditionprice', 'legendeditionfeatures', '12yearsofpolo']",[],https://twitter.com/ETAuto/status/1510945680210087936,['https://auto.economictimes.indiatimes.com/news/passenger-vehicle/cars/volkswagen-india-marks-12-years-of-polo-with-legend-priced-at-inr-10-25-lakh/90642871'],[],0,,0,0,0
46,1510933311207706629,CarsSouthAfrica,1649069547000.0,2022-04-04 18:52:27,The Volkswagen Caddy has been a mainstay of the South African market for several years and the latest version has finally found its way to our shores. @Ash_Oldfield drove it at the launch:  https://t.co/bpYUt8BlsK  https://t.co/dpHc7kcVzh,en,[],[],https://twitter.com/CarsSouthAfrica/status/1510933311207706629,['https://bit.ly/VWCadd22'],"['https://pbs.twimg.com/media/FPfpyhyWUAUEau4.jpg', 'https://pbs.twimg.com/media/FPfpzJaX0AMxmjE.jpg', 'https://pbs.twimg.com/media/FPfpzzWX0AQ2cW4.jpg']",1,https://pbs.twimg.com/media/FPfpyhyWUAUEau4.jpg,2,1,1
47,1510932635517816839,ZeeBusiness,1649069386000.0,2022-04-04 18:49:46,Volkswagen drives in Polo Legend Edition to mark 12 years of hatchback  @volkswagenindia    https://t.co/SWk2Wzvb5i,en,[],[],https://twitter.com/ZeeBusiness/status/1510932635517816839,['https://www.zeebiz.com/automobile/news-volkswagen-drives-in-polo-legend-edition-to-mark-12-years-of-hatchback-182127'],[],0,,4,0,0
50,1510930186635825152,craignorriscbc,1649068802000.0,2022-04-04 18:40:02,"#Volkswagen has unveiled its new all electric version of the classic #VWbus. At 6:50 @CBCKW891, @PaulOnCBC explores how it could shake up the auto industry. LISTEN LIVE:  https://t.co/sDy2JkrE0R  https://t.co/kiVJYDHshJ",en,"['volkswagen', 'vwbus']",[],https://twitter.com/craignorriscbc/status/1510930186635825152,['http://ow.ly/eJYo50Hgmez'],['https://pbs.twimg.com/media/FPfm_4CWYAEXRvg.jpg'],1,https://pbs.twimg.com/media/FPfm_4CWYAEXRvg.jpg,2,0,0
56,1510915334433546240,News9Tweets,1649065261000.0,2022-04-04 17:41:01,🚘 The launch of the 'Legend' edition is the last hurrah for the sixth-gen Volkswagen Polo in India after a 12-year-long production run; only 700 units will be available  @volkswagenindia   https://t.co/QrpGgxx1zo,en,[],[],https://twitter.com/News9Tweets/status/1510915334433546240,['https://www.news9live.com/auto/volkswagen-polo-production-ends-with-legend-edition-launch-only-700-units-available-162709'],[],0,,2,0,1
59,1510908388787429378,NewsBytesApp,1649063605000.0,2022-04-04 17:13:25,Volkswagen Polo bids adieu to Indian market with 'Legend' edition #Volkswagen    https://t.co/fa7RvsoR2z,en,['volkswagen'],[],https://twitter.com/NewsBytesApp/status/1510908388787429378,['https://twitter.com/i/events/1510908082213163013'],[],0,,1,0,0
60,1510908030145032195,NewsBytesApp,1649063520000.0,2022-04-04 17:12:00,"In India, the limited-run Volkswagen Polo Legend edition hatchback sports a price-figure of Rs. 10.25 lakh (ex-showroom). The model is up for grabs at all 151 dealerships of the company across the country.  https://t.co/9MVQhAcwN5",en,[],[],https://twitter.com/NewsBytesApp/status/1510908030145032195,[],['https://pbs.twimg.com/media/FPfSxruVkAcsoIJ.jpg'],1,https://pbs.twimg.com/media/FPfSxruVkAcsoIJ.jpg,0,0,0
61,1510908024289783808,NewsBytesApp,1649063518000.0,2022-04-04 17:11:58,"The Volkswagen Polo Legend has a spacious 5-seater cabin, featuring auto climate control, cruise control, rear AC vents &amp; a leather-wrapped power steering wheel. The safety of the passengers is ensured by crash sensors, an engine immobilizer, ABS &amp; electronic stability control.  https://t.co/TMuxB09al6",en,[],[],https://twitter.com/NewsBytesApp/status/1510908024289783808,[],['https://pbs.twimg.com/media/FPfSslGUcAMBLtO.jpg'],1,https://pbs.twimg.com/media/FPfSslGUcAMBLtO.jpg,0,1,0
62,1510908018027732994,NewsBytesApp,1649063517000.0,2022-04-04 17:11:57,The Volkswagen Polo Legend edition draws power from a 1.0-liter TSI turbocharged petrol engine that generates a maximum power of 108hp and a peak torque of 175Nm. The mill is linked to a 6-speed torque converter automatic gearbox.  https://t.co/ZYWxIrGyta,en,[],[],https://twitter.com/NewsBytesApp/status/1510908018027732994,[],['https://pbs.twimg.com/media/FPfSgAHVsAASetA.jpg'],1,https://pbs.twimg.com/media/FPfSgAHVsAASetA.jpg,0,1,0
63,1510908010679640067,NewsBytesApp,1649063515000.0,2022-04-04 17:11:55,"The Volkswagen Polo Legend edition has a sculpted bonnet, a chrome-lined grille, a wide air vent, sleek headlamps, and 'Legend' badging on the fenders and boot. It is flanked by black B-pillars, ORVMs, and 16-inch alloy wheels.  https://t.co/hX3yy3QFJJ",en,[],[],https://twitter.com/NewsBytesApp/status/1510908010679640067,[],['https://pbs.twimg.com/media/FPfSZcgVQAEt-Mi.jpg'],1,https://pbs.twimg.com/media/FPfSZcgVQAEt-Mi.jpg,0,1,0
64,1510908000508125184,NewsBytesApp,1649063513000.0,2022-04-04 17:11:53,The Legend edition variant of the Volkswagen Polo marks the end of the car's 12-year journey in India. It is the brand's bestselling model and has sold over 3L units. Volkswagen has confirmed to end the production of the Polo and hence.  https://t.co/iUWbq1nJdY,en,[],[],https://twitter.com/NewsBytesApp/status/1510908000508125184,[],['https://pbs.twimg.com/media/FPfSSVnVgAUbBV0.jpg'],1,https://pbs.twimg.com/media/FPfSSVnVgAUbBV0.jpg,0,1,0
65,1510907992715116550,NewsBytesApp,1649063511000.0,2022-04-04 17:11:51,German automaker Volkswagen has introduced the 'Legend edition' variant of its Polo hatchback in India. It is based on the GT TSI trim and its production is limited to just 700 units. #Volkswagen   https://t.co/ELCQGgFhGZ  https://t.co/yuxo8GstJF,en,['volkswagen'],[],https://twitter.com/NewsBytesApp/status/1510907992715116550,['https://www.newsbytesapp.com/news/auto/volkswagen-polo-legend-edition-launched-price-features-specifications/story'],['https://pbs.twimg.com/media/FPfSHF_VUAEHLsp.jpg'],1,https://pbs.twimg.com/media/FPfSHF_VUAEHLsp.jpg,1,1,0
66,1510905277125640197,AutoTraderSA,1649062863000.0,2022-04-04 17:01:03,"The @VolkswagenSA #Caddy finally moves over to the MQB platform, and brings a lot of modern advances to its market segment. We attended the local launch event to get all the details about the new model👌  https://t.co/WbvSUlsiRH #Volkswagen #VWCaddy #Caddy #NewCar #NewCarLaunch",en,"['caddy', 'volkswagen', 'vwcaddy', 'caddy', 'newcar', 'newcarlaunch']",[],https://twitter.com/AutoTraderSA/status/1510905277125640197,['https://bit.ly/VWCaddy2022FirstDriveImpression'],[],0,,0,0,0
70,1510903911716110339,UKVolkswagen,1649062538000.0,2022-04-04 16:55:38,"@mark_scaffolder Hi Mark, we're sorry to hear this, we appreciate the frustration and inconvenience. Could you DM us with your registration, name of the Volkswagen Retailer you were booked with and some more information on this please?",en,[],[],https://twitter.com/UKVolkswagen/status/1510903911716110339,[],[],0,,0,0,0
72,1510896329668829190,autox,1649060730000.0,2022-04-04 16:25:30,Volkswagen's given the Polo its own limited-edition variant to mark the end of its decade-long production run in India. Here's what you get:  @volkswagenindia    https://t.co/vE9PREAPqX,en,[],[],https://twitter.com/autox/status/1510896329668829190,['https://www.autox.com/news/car-news/volkswagen-polo-gets-a-limited-edition-variant-as-one-last-hurrah-110897/'],[],0,,2,0,0
74,1510894190170935298,9NewsPerth,1649060220000.0,2022-04-04 16:17:00,"BMW has halted production at two German factories. Mercedes is slowing work at its assembly plants. Volkswagen, warning of production stoppages, is looking for alternative sources for parts. #9News MORE:  https://t.co/pIYMDRLJIb",en,['9news'],[],https://twitter.com/9NewsPerth/status/1510894190170935298,['http://9Soci.al/PuF950IzpeC'],[],0,,1,0,0
75,1510892316059643907,indiacom,1649059773000.0,2022-04-04 16:09:33,Russia Ukraine War: Car Prices to rise further? Know Here  #Russia #UkraineRussiaWar #UkraineWar #Automotive #carprices #BMW #Mercedes #MercedesBenz #Volkswagen #EV #ElectricVehicle #semiconductor    https://t.co/6lCiiwFNl9,en,"['russia', 'ukrainerussiawar', 'ukrainewar', 'automotive', 'carprices', 'bmw', 'mercedes', 'mercedesbenz', 'volkswagen', 'ev', 'electricvehicle', 'semiconductor']",[],https://twitter.com/indiacom/status/1510892316059643907,['https://www.india.com/business/russia-ukraine-news-will-car-prices-rise-further-bmw-mercedes-volkswagen-evs-electric-vehicles-semiconductor-shortage-know-here-5318830/'],[],0,,0,0,0
77,1510890380824305667,volkswagen,1649059312000.0,2022-04-04 16:01:52,"ℹ️  Thomas Schäfer has been named Chief Operating Officer (COO) of the Volkswagen brand effective April 1, 2022. Schäfer will subsequently take over as Chairman of the Volkswagen brand with effect from July 1, 2022.  Click below for more information. 👇",en,[],[],https://twitter.com/volkswagen/status/1510890380824305667,[],[],0,,37,1,5
80,1510879558937022466,ABC,1649056732000.0,2022-04-04 15:18:52,"BMW has halted production at two German factories. Mercedes is slowing work at its assembly plants. Volkswagen, warning of production stoppages, is looking for alternative sources for parts.  https://t.co/ceWccyoBVg",en,[],[],https://twitter.com/ABC/status/1510879558937022466,['https://abcn.ws/3LB7zZh'],[],0,,48,11,27
81,1510876347165462530,VolkswagenSA,1649055966000.0,2022-04-04 15:06:06,"@mpilo_simon Hi @mpilo_simon. We appreciate your interest in the Volkswagen Sedan range. We do have a sedan lined up for our market. It is expected to be launched in the third quarter of this month. Please keep an eye out for updates, on our social media platforms and website.",en,[],[],https://twitter.com/VolkswagenSA/status/1510876347165462530,[],[],0,,1,0,0
82,1510875372396687364,skodaautonews,1649055734000.0,2022-04-04 15:02:14,"Current #SKODA AUTO CEO, Thomas Schaefer, will take over as Chairman of the Board of Management of the @volkswagen brand on 1 July 2022, at the same time moving up to the @VWGroup Board of Management and becoming Head of the ‘Volume’ brand group. More ➡️  https://t.co/Eh62qq95KA  https://t.co/xyBQFPYa9W",en,['skoda'],[],https://twitter.com/skodaautonews/status/1510875372396687364,['http://bit.ly/SA-CEO'],['https://pbs.twimg.com/media/FPe0sqtWYAQiPSg.jpg'],1,https://pbs.twimg.com/media/FPe0sqtWYAQiPSg.jpg,10,0,2
84,1510874876076335109,nbcsandiego,1649055615000.0,2022-04-04 15:00:15,"BMW has halted production at two German factories. Mercedes is slowing work at its assembly plants. Volkswagen, warning of production stoppages, is looking for alternative sources for parts.  https://t.co/eVd2YFXpWX",en,[],[],https://twitter.com/nbcsandiego/status/1510874876076335109,['http://on.nbc7.com/DD9zzkE'],[],0,,0,0,1
86,1510873859603501060,skodaautonews,1649055373000.0,2022-04-04 14:56:13,"As of 1 July 2022, the new Chairman of the Board of Management of #SKODA AUTO a.s. will be Klaus Zellmer, who is currently the Volkswagen brand Board member responsible for Sales, Marketing and After Sales.",en,['skoda'],[],https://twitter.com/skodaautonews/status/1510873859603501060,[],[],0,,22,2,5
87,1510873236917174272,autox,1649055225000.0,2022-04-04 14:53:45,Volkswagen India @volkswagenindia is celebrating 12 years of their longest-selling product line in India today - the Polo. Here’s a look at the various versions of the Polo sold in India #12YearsOfPolo #PoloLove  https://t.co/xMcqXI3ROr,en,"['12yearsofpolo', 'pololove']",[],https://twitter.com/autox/status/1510873236917174272,[],"['https://pbs.twimg.com/media/FPezMY9XoAAcvCl.jpg', 'https://pbs.twimg.com/media/FPezMY6WQAE6u7R.jpg']",1,https://pbs.twimg.com/media/FPezMY9XoAAcvCl.jpg,4,1,1
92,1510862881931542530,odmag,1649052756000.0,2022-04-04 14:12:36,"Could we see the Volkswagen #Taigun enter circuit/rally racing this year, before the yet-to-be-launched VW Virtus Cup car hits the track next year? Fingers crossed 🤞  @volkswagenindia @VWmotorsportind   Details:  https://t.co/eAbxKqBfhx",en,['taigun'],[],https://twitter.com/odmag/status/1510862881931542530,['https://www.overdrive.in/news-cars-auto/volkswagen-considering-taigun-one-make-championship-to-replace-polo-national-racing-championship/'],[],0,,5,0,0
96,1510845887425425411,odmag,1649048704000.0,2022-04-04 13:05:04,The Volkswagen Polo Legend edition will be limited to the last 700 units of the hatchback.   @volkswagenindia #VolkswagenPolo #Legend    https://t.co/zpjYi15S3w,en,"['volkswagenpolo', 'legend']",[],https://twitter.com/odmag/status/1510845887425425411,['https://www.overdrive.in/news-cars-auto/volkswagen-polo-production-ends-with-legend-limited-edition-launch/'],[],0,,6,0,0
97,1510834302153805825,lizalinwsj,1649045942000.0,2022-04-04 12:19:02,"Shanghai is home to car and chip factories run by General Motors, Tesla, Volkswagen and SMIC. Here's a look at how the city plans to keep production humming over its sweeping lockdown:",en,[],[],https://twitter.com/lizalinwsj/status/1510834302153805825,[],[],0,,8,1,4
98,1510831909013700612,VolkswagenSA,1649045371000.0,2022-04-04 12:09:31,"@Mfana80857307 Hi @Mfana80857307. Thanks for reaching out to Volkswagen. We've identified 5 primary schools within our community of Kariega, that we felt would benefit from our literacy programme. Unfortunately, these programmes are not open for application.",en,[],[],https://twitter.com/VolkswagenSA/status/1510831909013700612,[],[],0,,1,1,0
99,1510827039800152067,whatcar,1649044210000.0,2022-04-04 11:50:10,REVIEW UPDATE: How does Volkswagen's latest Caddy compare with the best MPVs on sale? We've been driving it on UK roads to find out...   https://t.co/bM9bR817fQ  https://t.co/BKm3miSLfp,en,[],[],https://twitter.com/whatcar/status/1510827039800152067,['https://bddy.me/3j1WK69'],"['https://pbs.twimg.com/media/FPeJKmaXIAAUjkh.jpg', 'https://pbs.twimg.com/media/FPeJK97WUAI3ob_.jpg', 'https://pbs.twimg.com/media/FPeJLXSXwAksPCN.jpg', 'https://pbs.twimg.com/media/FPeJLzPXwAEKrzl.jpg']",1,https://pbs.twimg.com/media/FPeJKmaXIAAUjkh.jpg,8,0,1
100,1510825311306354688,SwatiKJain,1649043798000.0,2022-04-04 11:43:18,Volkswagen India celebrates 12 years of Polo @volkswagenindia @ZeeBusiness  https://t.co/zM6kLnb1Tr,en,[],[],https://twitter.com/SwatiKJain/status/1510825311306354688,[],"['https://pbs.twimg.com/media/FPeHm4iVEAQcmEB.jpg', 'https://pbs.twimg.com/media/FPeHm4hUYAIN9ig.jpg', 'https://pbs.twimg.com/media/FPeHnBCVkAEFtpj.jpg']",1,https://pbs.twimg.com/media/FPeHm4iVEAQcmEB.jpg,7,0,0
101,1510804968516640772,Benzinga,1649038948000.0,2022-04-04 10:22:28,Volkswagen Looks To Double US Market Share After Eking Out First Profit In Decades $VWAGY $TSLA   https://t.co/toTQQg3b1s,en,[],"['vwagy', 'tsla']",https://twitter.com/Benzinga/status/1510804968516640772,['https://www.benzinga.com/news/22/04/26440563/volkswagen-looks-to-double-us-market-share-after-eking-out-first-profit-in-decades'],[],0,,8,1,1
102,1510801830460207109,FOX29WFLX,1649038200000.0,2022-04-04 10:10:00,"BMW has halted production at two German factories. Mercedes is slowing work at its assembly plants. Volkswagen, warning of production stoppages, is looking for alternative sources for parts.  https://t.co/V9fL8TPutt",en,[],[],https://twitter.com/FOX29WFLX/status/1510801830460207109,['https://www.wflx.com/2022/04/03/russia-war-could-further-escalate-auto-prices-shortages/?utm_source=twitter&utm_medium=social&utm_campaign=snd&utm_content=wflx'],[],0,,0,0,0
103,1510801186978512899,JoongAngDaily,1649038046000.0,2022-04-04 10:07:26,"Volkswagen may be arriving late to Korea's burgeoning EV market, but now that it's ready to join the race, the carmaker is determined to do it right, Volkswagen Group Korea Managing Director Till Scheer said.  https://t.co/wQx4tD6475 #volkswagen",en,['volkswagen'],[],https://twitter.com/JoongAngDaily/status/1510801186978512899,['https://buff.ly/3uQRd8a'],[],0,,0,0,0
104,1510784255911157768,wibw,1649034010000.0,2022-04-04 09:00:10,"MW has halted production at two German factories. Mercedes is slowing work at its assembly plants. Volkswagen, warning of production stoppages, is looking for alternative sources for parts.  https://t.co/ltdsSM0Pwj",en,[],[],https://twitter.com/wibw/status/1510784255911157768,['https://www.wibw.com/2022/04/03/russia-war-could-further-escalate-auto-prices-shortages/?utm_source=twitter&utm_medium=social&utm_campaign=snd&utm_content=wibw'],[],0,,0,0,0
105,1510780728241500162,theleadernews,1649033169000.0,2022-04-04 08:46:09,"The winner won the Volkswagen T-Cross 85TSI Life 7 Speed DSG valued at $30,700, simply by purchasing a $10 ticket at the Mortdale RSL Community Club as part of a 30 Years of Keno promotion.  https://t.co/hZyos2RKEQ",en,[],[],https://twitter.com/theleadernews/status/1510780728241500162,['https://ift.tt/XRSwsiE'],[],0,,0,0,0
106,1510776367591444486,WISH_TV,1649032129000.0,2022-04-04 08:28:49,"BMW has halted production at two German factories. Mercedes is slowing work at its assembly plants. Volkswagen, warning of production stoppages, is looking for alternative sources for parts.  https://t.co/F4Jd4mUHFu",en,[],[],https://twitter.com/WISH_TV/status/1510776367591444486,['https://www.wishtv.com/news/russia-war-could-further-escalate-auto-prices-and-shortages/'],[],0,,3,0,3
109,1510737929995313152,JapanToday,1649022965000.0,2022-04-04 05:56:05,"Russia war against Ukraine could further escalate auto prices and shortages: BMW has halted production at two German factories. Mercedes is slowing work at its assembly plants. Volkswagen, warning of production stoppages, is looking for alternative…  https://t.co/v8ofOHR6lm",en,[],[],https://twitter.com/JapanToday/status/1510737929995313152,['https://japantoday.com/category/business/russia-war-could-further-escalate-auto-prices-and-shortages?utm_source=twitter&utm_medium=referral&utm_campaign=dlvr.it'],[],0,,2,0,2
110,1510732953231495168,ABC,1649021778000.0,2022-04-04 05:36:18,"BMW has halted production at two German factories. Mercedes is slowing work at its assembly plants. Volkswagen, warning of production stoppages, is looking for alternative sources for parts.  https://t.co/QJZEZ3aXOO",en,[],[],https://twitter.com/ABC/status/1510732953231495168,['https://abcn.ws/38eView'],[],0,,90,16,56
113,1510701204673900553,whatcar,1649014209000.0,2022-04-04 03:30:09,"The ID.4 has the longest range of any new electric Volkswagen – and you can also save £837 off a new one with our latest Target Price deals.  See what else is on our list of electric cars with the longest ranges, and also see how much you can save 👇   https://t.co/hzxkahKuTo  https://t.co/NOWv83xKXR",en,[],[],https://twitter.com/whatcar/status/1510701204673900553,['https://bddy.me/3uQpnJc'],"['https://pbs.twimg.com/media/FPcWuQBXwAIvlAF.jpg', 'https://pbs.twimg.com/media/FPcWuvSWQAcARI4.jpg', 'https://pbs.twimg.com/media/FPcWvODWQAEmvVO.jpg']",1,https://pbs.twimg.com/media/FPcWuQBXwAIvlAF.jpg,3,0,0
